"2016-03-15 02:18:22","non_traffic","non_traffic","non_traffic","@ziome3eknh Okna jeszcze muszę umyć 😆"
"2016-03-15 02:18:23","non_traffic","non_traffic","non_traffic","this is jogja! this is culture! *jangan lupa bahagia. hahahahah=D* @ Ngayogyakarta Hadiningrat https://t.co/7h5Ee0WHGY"
"2016-03-15 02:23:49","non_traffic","non_traffic","non_traffic","Grosir Masker Chitin di Jogja PIN:54E60E2B - 083842437980 https://t.co/9U2NwcDTo5"
"2016-03-15 02:26:45","non_traffic","non_traffic","non_traffic","RT @infojogjakarta: Potensi Jumlah Tenaga Kerja Asing di Yogya Tidak Terlalu Besar https://t.co/VgfmfI9R3J  ."
"2016-03-15 02:26:58","non_traffic","non_traffic","non_traffic","idę się zaraz umyć"
"2016-03-15 02:30:20","non_traffic","non_traffic","non_traffic","pójdę się szybko umyć i zabieram za naukę żebym zdążyła obejrzeć drame"
"2016-03-15 02:30:21","non_traffic","non_traffic","non_traffic","@hongeipii1 uii"
"2016-03-15 02:30:25","non_traffic","non_traffic","non_traffic","@KabarSangar boleh,minta info yg di jogja?"
"2016-03-15 02:30:40","non_traffic","non_traffic","non_traffic","Wisata Alam Kebun Buah di Yogyakarta https://t.co/QvzQtUmYsf | https://t.co/15qJoWs3uC https://t.co/cfGDOUjLmw"
"2016-03-15 02:30:40","non_traffic","non_traffic","non_traffic","Jasa Pembuatan Website Terbaik | Toko Online | Company Profile | Portofolio Fotografi dll - 0877 2525 7778 #jogja #yogyakarta"
"2016-03-15 02:30:54","non_traffic","non_traffic","non_traffic","RT @infojogjakarta: Nilai Mata Pelajaran Matematika untuk Jenjang SMP di Kota Yogya Dinilai Masih Rendah https://t.co/amUlnZx5Sw  ."
"2016-03-15 02:31:05","non_traffic","non_traffic","non_traffic","@rebecamcveiga uii isso é que e confiança! Força nisso! #gostan 😂"
"2016-03-15 02:31:14","non_traffic","non_traffic","non_traffic","Help change lives! Amazon donates 0.5% of your eligible purchases to UGM whenever you shop on AmazonSmile. https://t.co/hMw20bLZz3"
"2016-03-15 02:31:39","non_traffic","non_traffic","non_traffic","RT @lil_fersko: @rebecamcveiga uii isso é que e confiança! Força nisso! #gostan 😂"
"2016-03-15 02:31:48","non_traffic","non_traffic","non_traffic","RT @BUZZKIT_GEAR: ROCK RIDE GIRL #buzzkit #yogyakarta #streetwear #skateapparel #clothing #brand #girl #skull… https://t.co/AiBGu9DxDf"
"2016-03-15 02:31:51","non_traffic","non_traffic","non_traffic","czyżby natalia się wreszcie umyła? nie zgadniecie, ale taaaak"
"2016-03-15 02:32:15","non_traffic","non_traffic","non_traffic","RT @junyqistina: Umy call tanya mana remote tv. Wei aku terbawak kolej do 😂 https://t.co/8JFwlzdyF3"
"2016-03-15 02:32:37","non_traffic","non_traffic","non_traffic","Dobra idę szybko umyć tą głowę"
"2016-03-15 02:32:55","non_traffic","non_traffic","non_traffic","RT @info_SNMPTN: Daftar PTN terfavorit SNMPTN per hari Senin, 13 Maret: 1. Unpad 2. UGM 3. UB 4. USU 5. Undip 6. Unnes 7. UPI 8. UNS 9. Unh…"
"2016-03-15 02:33:04","non_traffic","non_traffic","non_traffic","@Ollysmoji Nawet paznokci nie maluje haha 😂 Wczoraj jak sobie rzęsy pomalowałam i od razu umyłam (😅) to miałam takie "ciemne" oczy i to+"
"2016-03-15 02:33:05","non_traffic","non_traffic","non_traffic","idę sie umyć"
"2016-03-15 02:33:06","non_traffic","non_traffic","non_traffic","Wisata Cirebon Bersiap Kalahkan Bali dan Yogya, Caranya? https://t.co/yvPd4YxE5D https://t.co/DP0MNWiV65"
"2016-03-15 02:33:07","non_traffic","non_traffic","non_traffic","Raz na tydzień, gdy składam ł9żko żeby poodkurzać i umyć podłogi. https://t.co/1YhG2Mwmkf"
"2016-03-15 02:33:10","non_traffic","non_traffic","non_traffic","KEKERASAN TERHADAP ANAK - Harian Jogja https://t.co/9MQhO9bJOC https://t.co/IvwFZZRqhY"
"2016-03-15 02:33:38","non_traffic","non_traffic","non_traffic","RETWEET! ✳recommended✳4BO 100%real✔ ☎#.WA.0856.9761.7158. 👉 FOLLOWS, 👉.@bisyaryogya &lt;&lt;jogja https://t.co/HFochT0WUg"
"2016-03-15 02:33:46","non_traffic","non_traffic","non_traffic","RT @JogjaUpdate: RT @PaiminJK: Lik Jogja toko sing dodol penghapus kenangan pait ngendi yo? #urgent"
"2016-03-15 02:33:51","non_traffic","non_traffic","non_traffic","LOL this was the beginning of our trip in Yogya. And already on each others nerves. https://t.co/Ak8ZJ59uTi"
"2016-03-15 02:34:02","non_traffic","non_traffic","non_traffic","Ini Kelebihan Plastik Organik Buatan Mahasiswa UGM https://t.co/iENj6lD8g9 https://t.co/Z6KB5YeYS1"
"2016-03-15 02:34:15","non_traffic","non_traffic","non_traffic","RETWEET! ✳recommended✳4BO 100%real✔ ☎#.WA.0856.9761.7158. 👉 FOLLOWS, 👉.@LadyBO_yk &lt;&lt;jogja https://t.co/HB9gERfO6u"
"2016-03-15 02:34:51","non_traffic","non_traffic","non_traffic","Dlaczego oni do cholery nie mogą zrozumieć że nie chcę chodzić do szkoły ze wzgledu na ludzi?tłumy mnie przerażają a jak tata powiedział+"
"2016-03-15 02:34:55","non_traffic","non_traffic","non_traffic","El chico que te gusta es mayor menor o igual que tu ?? … — Uii pues se me ha olvidado cuantos años tiene, ahora le… https://t.co/EEWaTcVN25"
"2016-03-15 02:35:20","non_traffic","non_traffic","traffic","A photo by aghilmezaluna  flores coffee --&gt; ,aeropress ,coffee ,coffeetime ,manmakecoffee ,coffeeshop ,jogja ,pouro… https://t.co/SP5030UloR"
"2016-03-15 02:35:22","non_traffic","non_traffic","non_traffic","Info dan reservasi wisata @GoaPindulGK Phone: 087843175658, PinBBM:5BD06CAF,#tour #adventure #wisata #jogja #goapindul #liburan"
"2016-03-15 02:35:36","non_traffic","non_traffic","non_traffic","@easetz uii bb 😻😋"
"2016-03-15 02:36:03","non_traffic","non_traffic","non_traffic","Ząbki trza umyć."
"2016-03-15 02:57:36","non_traffic","non_traffic","non_traffic","RT @kinderofkev_: @akaqueen_ uii je me souviens mdrrr mm tu snap quand le prof parle et aussi la poupée là mdr"
"2016-03-15 02:57:40","non_traffic","non_traffic","non_traffic","RT @brainlesscreep: #5moichprzypałowwkościele  Jak miałam 3 lata, to na kolędzie przy księdzu i ministrantach umyłam twarz i ręce w wodzie …"
"2016-03-15 02:57:49","non_traffic","non_traffic","non_traffic","RT @RagilSempronk: Pacaran bertahun tahun tapi ga jadi nikah itu sama saja dgn investasi bodong, hihihi.."
"2016-03-15 02:58:12","non_traffic","non_traffic","non_traffic","ide sie umyć"
"2016-03-15 02:59:51","non_traffic","non_traffic","non_traffic","RT @kinderofkev_: @akaqueen_ uii je me souviens mdrrr mm tu snap quand le prof parle et aussi la poupée là mdr"
"2016-03-15 03:00:07","non_traffic","non_traffic","non_traffic","#Video Persija Pusatkan Latihan di Yogyakarta https://t.co/TjaGTDvD73 #TV"
"2016-03-15 03:01:32","non_traffic","non_traffic","non_traffic","uii"
"2016-03-15 03:01:32","non_traffic","non_traffic","non_traffic","#np Imany - Don't be so shy  Niech doleci do końca i lecę się umyć :P"
"2016-03-15 03:01:33","non_traffic","non_traffic","non_traffic","RT @detikcom: 16 Kecamatan di Yogyakarta ini Rawan Longsor, 15 Lainnya Bahaya Banjir https://t.co/P9LSiSWT9K https://t.co/RSWQtM8WNM"
"2016-03-15 03:01:33","non_traffic","non_traffic","non_traffic","5 Kilogram Paku Menancap di Pohon di Kawasan Wates - Harian Jogja https://t.co/JjQxIHI9Jt #Kulonprogo #Jogja"
"2016-03-15 03:08:58","non_traffic","non_traffic","non_traffic","@belle_alexandre uii 😛🍞🍹"
"2016-03-15 03:09:06","non_traffic","non_traffic","non_traffic","@BibisBeauty @BeautyPeachiii uii🙊 viel Spaß😋"
"2016-03-15 03:09:25","non_traffic","non_traffic","non_traffic","Eh tadi aku di kampus cuma becandaan lho. Kok jadi pulang beneran :( https://t.co/W1SYRZFqCn"
"2016-03-15 03:09:36","non_traffic","non_traffic","non_traffic","@MyaChane Aiii; Uii; :333"
"2016-03-15 03:09:36","non_traffic","non_traffic","non_traffic","What is the most interesting city to visit in your country? — JOGJAAA! COME TO JOGJA! https://t.co/q8SaC9DJW8"
"2016-03-15 03:10:01","non_traffic","non_traffic","non_traffic","Wciągające ANIME, ale trzeba iść się umyć 🚿 🛀, dokończyć książkę i spać 😴"
"2016-03-15 03:10:04","non_traffic","non_traffic","non_traffic","@Padre_Frustrado uii, estou para ver isso"
"2016-03-15 03:10:30","non_traffic","non_traffic","non_traffic",", uii 😂💕✋ https://t.co/GC2Pf4qdYG"
"2016-03-15 03:10:41","non_traffic","non_traffic","non_traffic","#adventure #jogja suroloyo . https://t.co/OxsRtTLPvm"
"2016-03-15 03:10:42","non_traffic","non_traffic","non_traffic","RT @leonorccardoso: @Padre_Frustrado uii, estou para ver isso"
"2016-03-15 03:10:58","non_traffic","non_traffic","non_traffic","Ide TT Bikin Kompetisi Perpecah Klub Di Yogyakarta https://t.co/bh180bdcCQ #JakartaCenterID"
"2016-03-15 03:10:58","non_traffic","non_traffic","non_traffic","RT @Jakmadura_ID: Persija Jakarta Berlatih Passing Usai Kembali dari Yogyakarta  TRIBUNNEWS.JAKARTA - Skuad Persija Jakarta kembali... http…"
"2016-03-15 03:10:58","non_traffic","non_traffic","non_traffic","Ide TT Bikin Kompetisi Perpecah Klub Di Yogyakarta https://t.co/6nLrnVgJzG share @irawan_fan28"
"2016-03-15 03:11:00","non_traffic","non_traffic","non_traffic","Ide TT Bikin Kompetisi Perpecah Klub Di Yogyakarta https://t.co/Nq5MbGqSCx"
"2016-03-15 03:11:15","non_traffic","non_traffic","non_traffic","RT @KedaiKebunForum: @infojogja  Rabu, 16 Maret -14.30 | Diskusi #JogjaNyore : Kekerasan Struktural thd Gerakan Perempuan | KKF | Gratis ht…"
"2016-03-15 03:11:21","non_traffic","non_traffic","non_traffic","@Brainvibes @Cocktailrent uii.😰 hab gar nicht gewusst das die nod so ein mega ergebniss erzielt hat"
"2016-03-15 03:11:26","non_traffic","non_traffic","non_traffic","Yogyakarta TAV | 081804075713  kami dari it center siap membantu ... https://t.co/QrDuzXKxS4 https://t.co/LWFyT4TAyc"
"2016-03-15 03:11:33","non_traffic","non_traffic","non_traffic","@helomakeupYT uii"
"2016-03-15 03:11:33","non_traffic","non_traffic","non_traffic","Ide umyć włosy"
"2016-03-15 03:11:36","non_traffic","non_traffic","non_traffic","RT @KMB_Yogyakarta: KUMPUL ANGGOTA Yuk kumpul semua anggota @KMB_Yogyakarta kali ini di kampus UMY Kamis besok jam 7 malam di taman Mustofa…"
"2016-03-15 03:11:52","non_traffic","non_traffic","non_traffic","biologie umiem, umyłam sie już i zrobiłam sobie maseczke"
"2016-03-15 03:12:03","non_traffic","non_traffic","non_traffic","@gabrielrufian uii aquest home hauria de tornar a EGB."
"2016-03-15 03:12:22","non_traffic","non_traffic","non_traffic","Musze iść się umyć, ale tata dzisiaj nie palił w piecu i jest tak zimno!!!"
"2016-03-15 03:12:23","non_traffic","non_traffic","non_traffic","Hotel Murah di daerah stasiun Tugu Jogja, pesan sekarang https://t.co/2XmzhrcY0I #hoteljogjamurah #hoteljogja #hotelmurah"
"2016-03-15 03:12:47","non_traffic","non_traffic","non_traffic","zaraz idę się umyć"
"2016-03-15 03:12:54","non_traffic","non_traffic","non_traffic","Msss esaa populasaa no? Testimu amrrr❤️❤️❤️ — uii si no veaaas una cooosaaa.... testimuuuuu carinyuuu&lt;3 https://t.co/hCg6xJhHfr"
"2016-03-15 03:13:16","non_traffic","non_traffic","non_traffic","Jangan hiraukan apa yg orang pikirkan tentangmu. Siapa dirimu adalah anugerah dari Tuhan hanya padaNya kamu harus mendengar. #Jogja"
"2016-03-15 03:13:36","non_traffic","non_traffic","non_traffic","Penghargaan Tiens u/ Produk, Sistem, Proses &amp; Kualitas TERBAIK, PIN:297BCC94 #Jogja https://t.co/hVgSyIIH1i"
"2016-03-15 03:18:07","non_traffic","non_traffic","non_traffic","muszę się umyć, spakować na jutro i idę spać"
"2016-03-15 03:24:41","non_traffic","non_traffic","non_traffic","Już się umyłam"
"2016-03-15 03:25:02","non_traffic","non_traffic","non_traffic","@rodpocket @YgorFremo uii"
"2016-03-15 03:25:15","non_traffic","non_traffic","non_traffic","Pakar UII: Jalur Perseorangan Tidak Ganggu Eksistensi… https://t.co/qCDnAZn89x #Nusantara #jalurperseorangan #aktual https://t.co/aNw2trO6Ho"
"2016-03-15 03:27:45","non_traffic","non_traffic","non_traffic","RT @GuePersija: @Persija_Jkt Berlatih Passing Usai Kembali dari Yogyakarta https://t.co/ZjUJO5nQnY   --&gt; #GuePersija https://t.co/YC9HchuzvQ"
"2016-03-15 03:27:48","non_traffic","non_traffic","non_traffic","RT @GuePersija: Usai Pemusatan Latihan di Yogyakarta, @Persija_Jkt Gelar Latihan Santai https://t.co/XiIlBGiNUU   #GuePersija https://t.co/…"
"2016-03-15 03:29:49","non_traffic","non_traffic","non_traffic","Pakar UII: Jalur Perseorangan Tidak Ganggu Eksistensi Parpol https://t.co/nNTXHaPjZb  #mahar #pakarUII... https://t.co/yrlQYWFIjO"
"2016-03-15 03:33:24","non_traffic","non_traffic","non_traffic","#New Handphone | SMARTPHONE TERBARU : Samsung Bikin Z1 dan Z3 (2016 ... - Harian Jogja  https://t.co/QtagSfZhW2"
"2016-03-15 03:33:25","non_traffic","non_traffic","non_traffic","#New Handphone | SMARTPHONE TERBARU : Samsung Bikin Z1 dan Z3 (2016 ... - Harian Jogja  https://t.co/37rkI1VKJj"
"2016-03-15 03:33:25","non_traffic","non_traffic","non_traffic","#New Handphone | SMARTPHONE TERBARU : Samsung Bikin Z1 dan Z3 (2016 ... - Harian Jogja  https://t.co/5ltFTQJIyD"
"2016-03-15 03:33:25","non_traffic","non_traffic","non_traffic","#New Handphone | SMARTPHONE TERBARU : Samsung Bikin Z1 dan Z3 (2016 ... - Harian Jogja  https://t.co/ONMysjO6Yo"
"2016-03-15 03:33:26","non_traffic","non_traffic","non_traffic","@SamiSlimani UII😍😍"
"2016-03-15 03:33:28","non_traffic","non_traffic","non_traffic","@NathanBarone UII, TA BONITO"
"2016-03-15 03:33:29","non_traffic","non_traffic","non_traffic","idę się umyć, może wpadnę na pomysł jak zarobić milion w miesiąc"
"2016-03-15 03:33:51","non_traffic","non_traffic","non_traffic","RT @sabrinfran: @lucasManorato Uii paraíba mar lindo é você 😂❤"
"2016-03-15 03:33:57","non_traffic","non_traffic","non_traffic","RT @buterabmine: 47. nie chciało ci się umyć zębów, więc tego nie zrobiłaś"
"2016-03-15 03:34:05","non_traffic","non_traffic","non_traffic","RT @Hiall69: zaraz zrobie z angola i pójdę się umyć"
